,P,Exp P,Log P,Log Exp P
296,0.510437994151968,0.3818770226537217,0.292,0.418
259,0.512045524450705,0.3851132686084142,0.291,0.414
37,0.512886675670251,0.3883495145631068,0.29,0.411
60,0.515972378365542,0.39158576051779936,0.287,0.407
192,0.517534290504546,0.3948220064724919,0.286,0.404
265,0.51761682570589,0.39805825242718446,0.286,0.4
13,0.519655210803012,0.40129449838187703,0.284,0.397
138,0.522346309844496,0.4045307443365696,0.282,0.393
264,0.525230894283118,0.4077669902912621,0.28,0.39
22,0.526946635562227,0.4110032362459547,0.278,0.386
51,0.527379907891501,0.41423948220064727,0.278,0.383
20,0.528533913126359,0.4174757281553398,0.277,0.379
197,0.528582335781337,0.42071197411003236,0.277,0.376
288,0.528586369036757,0.42394822006472493,0.277,0.373
83,0.530091242143092,0.42718446601941745,0.276,0.369
162,0.531098594249372,0.43042071197411,0.275,0.366
295,0.531236554514991,0.4336569579288026,0.275,0.363
56,0.533191982975054,0.4368932038834951,0.273,0.36
0,0.539256198598455,0.4401294498381877,0.268,0.356
157,0.540410107107107,0.44336569579288027,0.267,0.353
185,0.54233941335748,0.44660194174757284,0.266,0.35
160,0.549630583971921,0.44983818770226536,0.26,0.347
62,0.551175242479454,0.45307443365695793,0.259,0.344
213,0.553623282123962,0.4563106796116505,0.257,0.341
107,0.560094947840628,0.459546925566343,0.252,0.338
63,0.565384914779231,0.4627831715210356,0.248,0.335
253,0.566153493065149,0.46601941747572817,0.247,0.332
177,0.566378162928416,0.4692556634304207,0.247,0.329
55,0.572632289852618,0.47249190938511326,0.242,0.326
91,0.572796584256508,0.47572815533980584,0.242,0.323
187,0.574237883277766,0.47896440129449835,0.241,0.32
302,0.575315599007604,0.48220064724919093,0.24,0.317
124,0.582990808019489,0.4854368932038835,0.234,0.314
226,0.588550383071703,0.4886731391585761,0.23,0.311
260,0.589457678507871,0.4919093851132686,0.23,0.308
39,0.591230076259148,0.49514563106796117,0.228,0.305
227,0.592482164232155,0.49838187702265374,0.227,0.302
149,0.595020089038386,0.5016181229773463,0.225,0.3
80,0.595352988783848,0.5048543689320388,0.225,0.297
269,0.596534915722619,0.5080906148867314,0.224,0.294
5,0.608508661939233,0.511326860841424,0.216,0.291
110,0.612397203200478,0.5145631067961165,0.213,0.289
46,0.618326136345102,0.517799352750809,0.209,0.286
202,0.618772932859516,0.5210355987055016,0.208,0.283
199,0.62027586104929,0.5242718446601942,0.207,0.28
