,P,Exp P,Log P,Log Exp P
197,0.708871842435902,0.690566037735849,0.149,0.161
146,0.709005631504997,0.6943396226415094,0.149,0.158
111,0.71679694740621,0.6981132075471698,0.145,0.156
206,0.719691534857177,0.7018867924528301,0.143,0.154
211,0.725714341249925,0.7056603773584905,0.139,0.151
161,0.727042086582354,0.7094339622641509,0.138,0.149
97,0.727151592656179,0.7132075471698113,0.138,0.147
194,0.729382344105163,0.7169811320754716,0.137,0.144
167,0.729564413734933,0.720754716981132,0.137,0.142
52,0.733182000905535,0.7245283018867924,0.135,0.14
30,0.733420654416403,0.7283018867924528,0.135,0.138
216,0.734469654183843,0.7320754716981132,0.134,0.135
65,0.736178622177264,0.7358490566037735,0.133,0.133
185,0.741929063998096,0.7396226415094339,0.13,0.131
139,0.742411206205977,0.7433962264150943,0.129,0.129
3,0.74556896574628,0.7471698113207547,0.128,0.127
262,0.746166173081697,0.7509433962264151,0.127,0.124
225,0.748240336829278,0.7547169811320755,0.126,0.122
7,0.753812901220782,0.7584905660377359,0.123,0.12
101,0.757323122410737,0.7622641509433963,0.121,0.118
239,0.759758577102223,0.7660377358490567,0.119,0.116
6,0.763713064036012,0.769811320754717,0.117,0.114
126,0.768618535375606,0.7735849056603774,0.114,0.111
40,0.774963653430342,0.7773584905660378,0.111,0.109
157,0.775283480334302,0.7811320754716982,0.111,0.107
263,0.785827159653867,0.7849056603773585,0.105,0.105
129,0.798827566769802,0.7886792452830189,0.098,0.103
110,0.80205564620197,0.7924528301886793,0.096,0.101
148,0.817305973072996,0.7962264150943397,0.088,0.099
134,0.82086231798802,0.8,0.086,0.097
218,0.827129071076802,0.8037735849056604,0.082,0.095
20,0.829924644606399,0.8075471698113208,0.081,0.093
186,0.832724550444859,0.8113207547169812,0.079,0.091
51,0.836689641362561,0.8150943396226416,0.077,0.089
215,0.836985596570862,0.8188679245283019,0.077,0.087
257,0.848279853002265,0.8226415094339623,0.071,0.085
244,0.848354737174919,0.8264150943396227,0.071,0.083
147,0.849366329274561,0.8301886792452831,0.071,0.081
248,0.850726778497145,0.8339622641509434,0.07,0.079
131,0.852922450860403,0.8377358490566038,0.069,0.077
9,0.853959125313676,0.8415094339622642,0.069,0.075
35,0.85525612650056,0.8452830188679246,0.068,0.073
100,0.85626587836814,0.8490566037735849,0.067,0.071
142,0.864048776593465,0.8528301886792453,0.063,0.069
258,0.864709174794959,0.8566037735849057,0.063,0.067
125,0.86473163996613,0.8603773584905661,0.063,0.065
99,0.871130320722808,0.8641509433962264,0.06,0.063
264,0.871366606064185,0.8679245283018868,0.06,0.062
85,0.871900771667271,0.8716981132075472,0.06,0.06
105,0.873015576031389,0.8754716981132076,0.059,0.058
95,0.876932684529585,0.879245283018868,0.057,0.056
13,0.883161015065902,0.8830188679245283,0.054,0.054
170,0.88353164939779,0.8867924528301887,0.054,0.052
57,0.887268674934558,0.8905660377358491,0.052,0.05
11,0.887700384843697,0.8943396226415095,0.052,0.048
229,0.895403206464489,0.8981132075471698,0.048,0.047
48,0.898341121440378,0.9018867924528302,0.047,0.045
234,0.91309017128373,0.9056603773584906,0.039,0.043
208,0.915495327221103,0.909433962264151,0.038,0.041
21,0.921977543992239,0.9132075471698113,0.035,0.039
107,0.924958686190715,0.9169811320754717,0.034,0.038
184,0.931640718812524,0.9207547169811321,0.031,0.036
42,0.931749854123879,0.9245283018867925,0.031,0.034
156,0.935224864715482,0.9283018867924528,0.029,0.032
25,0.945981375620621,0.9320754716981132,0.024,0.031
145,0.95153912404746,0.9358490566037736,0.022,0.029
202,0.953916929338189,0.939622641509434,0.02,0.027
179,0.958904470304624,0.9433962264150944,0.018,0.025
59,0.962451540489415,0.9471698113207547,0.017,0.024
195,0.963423201685038,0.9509433962264151,0.016,0.022
204,0.963707453056397,0.9547169811320755,0.016,0.02
200,0.966013916238875,0.9584905660377359,0.015,0.018
163,0.975584433881323,0.9622641509433962,0.011,0.017
237,0.976737065370426,0.9660377358490566,0.01,0.015
45,0.978310943628076,0.969811320754717,0.01,0.013
115,0.984521761511984,0.9735849056603774,0.007,0.012
61,0.986159605420968,0.9773584905660377,0.006,0.01
77,0.986366815592187,0.9811320754716981,0.006,0.008
104,0.99100956045267,0.9849056603773585,0.004,0.007
246,0.991188118318674,0.9886792452830189,0.004,0.005
88,0.992161196241053,0.9924528301886792,0.003,0.003
112,0.998179339643946,0.9962264150943396,0.001,0.002
98,0.999825084266669,1.0,0.0,-0.0
