,P,Exp P,Log P,Log Exp P
173,0.545374812723456,0.22058823529411764,0.263,0.656
8,0.546106503244605,0.22549019607843138,0.263,0.647
181,0.5502865,0.23039215686274508,0.259,0.638
196,0.5564904,0.23529411764705882,0.255,0.628
9,0.5574084,0.24019607843137256,0.254,0.619
198,0.5633634,0.24509803921568626,0.249,0.611
178,0.5636419,0.25,0.249,0.602
203,0.5663999,0.2549019607843137,0.247,0.594
73,0.570921643708047,0.25980392156862747,0.243,0.585
127,0.5778747,0.2647058823529412,0.238,0.577
143,0.587891241006515,0.2696078431372549,0.231,0.569
11,0.592891526063217,0.27450980392156865,0.227,0.561
78,0.5942004,0.27941176470588236,0.226,0.554
140,0.597813037854622,0.28431372549019607,0.223,0.546
148,0.601479123224254,0.28921568627450983,0.221,0.539
124,0.6021891,0.29411764705882354,0.22,0.531
142,0.60469102038297,0.29901960784313725,0.218,0.524
194,0.608088227488235,0.30392156862745096,0.216,0.517
137,0.615610916347267,0.3088235294117647,0.211,0.51
172,0.6199181,0.3137254901960784,0.208,0.503
175,0.620073034909394,0.31862745098039214,0.208,0.497
192,0.623573127568334,0.3235294117647059,0.205,0.49
87,0.624821437152194,0.3284313725490196,0.204,0.484
141,0.632220735716669,0.3333333333333333,0.199,0.477
126,0.6331069,0.3382352941176471,0.199,0.471
69,0.6346046,0.3431372549019608,0.197,0.465
108,0.634625535294906,0.3480392156862745,0.197,0.458
101,0.636096633028334,0.35294117647058826,0.196,0.452
79,0.641925,0.35784313725490197,0.193,0.446
104,0.642791113579975,0.3627450980392157,0.192,0.44
131,0.6450427,0.36764705882352944,0.19,0.435
33,0.6487041,0.37254901960784315,0.188,0.429
186,0.6516314,0.37745098039215685,0.186,0.423
13,0.652717629801388,0.38235294117647056,0.185,0.418
65,0.6543681,0.3872549019607843,0.184,0.412
62,0.661048,0.39215686274509803,0.18,0.407
22,0.6629902,0.39705882352941174,0.178,0.401
63,0.663614,0.4019607843137255,0.178,0.396
128,0.6650852,0.4068627450980392,0.177,0.391
74,0.666046035426091,0.4117647058823529,0.176,0.385
61,0.6681514,0.4166666666666667,0.175,0.38
113,0.668228345489672,0.4215686274509804,0.175,0.375
154,0.668874411718907,0.4264705882352941,0.175,0.37
112,0.669260338947796,0.43137254901960786,0.174,0.365
85,0.669260338947796,0.4362745098039216,0.174,0.36
187,0.67083993147978,0.4411764705882353,0.173,0.355
4,0.6712347,0.44607843137254904,0.173,0.351
133,0.672197537295026,0.45098039215686275,0.173,0.346
189,0.674284145444406,0.45588235294117646,0.171,0.341
149,0.6820323,0.46078431372549017,0.166,0.337
176,0.6844832,0.46568627450980393,0.165,0.332
129,0.688492002891268,0.47058823529411764,0.162,0.327
31,0.6929618,0.47549019607843135,0.159,0.323
70,0.699034534981505,0.4803921568627451,0.156,0.318
48,0.703922320843395,0.4852941176470588,0.152,0.314
21,0.704898908841824,0.49019607843137253,0.152,0.31
17,0.7059135,0.4950980392156863,0.151,0.305
46,0.714808237736319,0.5,0.146,0.301
24,0.7162536,0.5049019607843137,0.145,0.297
96,0.7195863,0.5098039215686274,0.143,0.293
153,0.722142320942786,0.5147058823529411,0.141,0.288
76,0.723192030993411,0.5196078431372549,0.141,0.284
130,0.72572493274363,0.5245098039215687,0.139,0.28
12,0.7288929,0.5294117647058824,0.137,0.276
195,0.72944243458131,0.5343137254901961,0.137,0.272
191,0.730142729272522,0.5392156862745098,0.137,0.268
35,0.73062690153507,0.5441176470588235,0.136,0.264
171,0.7306537,0.5490196078431373,0.136,0.26
59,0.7313707,0.553921568627451,0.136,0.257
100,0.7324808,0.5588235294117647,0.135,0.253
97,0.734082715882758,0.5637254901960784,0.134,0.249
95,0.734574712312475,0.5686274509803921,0.134,0.245
77,0.735036,0.5735294117647058,0.134,0.241
49,0.738633520003699,0.5784313725490197,0.132,0.238
168,0.742074710228941,0.5833333333333334,0.13,0.234
36,0.7506594,0.5882352941176471,0.125,0.23
138,0.7508567,0.5931372549019608,0.124,0.227
150,0.7546258,0.5980392156862745,0.122,0.223
